Time,P_charge,P_discharge,Battery_SoC,P_grid,P_waste,Cost_grid,Cost_waste
0,27.222260677791343,171.0967199059537,1104.7644277379482,1529.0720699858734,5.546537549400721,152.90720699858736,1.1093075098801444
1,1030.4106855984962,162.5753674704331,1921.0792115860866,1649.560482224353,540.2273475408097,164.95604822243533,108.04546950816194
2,133.00386243161364,994.4348837623925,1052.997997133727,459.00350856887906,81.56847857794398,45.90035085688791,16.313695715588796
3,2.3197638389506796,598.2542537031795,456.9475190775506,243.9061655471305,30.308395769240562,24.390616554713052,6.061679153848113
4,697.6114744685443,1675.5507993001095,0.0,0.0,864.2085172594096,0.0,172.84170345188193
5,112.35571735375231,1398.0995017372622,0.0,308.8327814817126,122.86237292512635,30.883278148171257,24.572474585025272
6,17.04586019274376,492.0366949656591,0.0,399.27773275803986,16.34174795805194,39.927773275803986,3.268349591610388
7,672.9451599295783,1971.9982925145778,0.0,0.0,889.9296214408823,0.0,177.98592428817648
8,89.9126212917506,523.1706789739092,0.0,963.3233388496847,140.72065000770118,96.33233388496848,28.144130001540237
9,33.48866902537993,28.781487749906773,3.0327478242041543,1665.3383762491744,0.30679112051814883,166.53383762491745,0.06135822410362977
10,551.2245066986483,1843.31826166901,0.0,180.88605292995453,985.2524058853575,18.088605292995453,197.0504811770715
11,168.3275969472321,374.025501926989,0.0,1760.315199179207,75.49757681449702,176.03151991792072,15.099515362899405
12,11.693494375553163,1508.7210458128036,0.0,191.8001402247703,5.858205275749713,19.18001402247703,1.1716410551499425
13,886.6905778797199,396.1855079084045,446.1705410773294,1060.7266259602357,269.71046685455815,106.07266259602358,53.942093370911635
14,58.60342252466496,1404.2920382265797,0.0,934.9696192571521,170.17341900397597,93.49696192571521,34.03468380079519
15,8.606107043767995,1709.0480207544051,0.0,0.0,18.973126142293662,0.0,3.7946252284587327
16,33.68341895460932,922.8793873040975,0.0,715.2946032370622,461.04105110459034,71.52946032370623,92.20821022091808
17,19.736330805741964,766.9417632985053,0.0,1051.6597763432683,85.29258986407362,105.16597763432684,17.058517972814723
18,0.7135235366309489,1778.0076275600898,0.0,0.0,14.166042353656266,0.0,2.8332084707312535
19,201.78033647860138,1823.3008488939631,0.0,0.0,591.1683251718463,0.0,118.23366503436927
20,126.47016380386364,118.47505865283347,1.6715969608369932,2039.4569913410608,57.457022125414426,203.9456991341061,11.491404425082886
21,20.21792598278607,180.38083482302227,0.0,866.009748659651,2.2279976097454863,86.6009748659651,0.4455995219490973
22,17.859984216368247,701.2424530131814,0.0,600.7905044780107,249.98626567070167,60.07905044780107,49.99725313414034
23,4.758230685017146,316.26492533189264,0.0,1648.6919361112373,24.64930454805522,164.86919361112373,4.929860909611044
24,16.56156488156968,464.23271226949805,0.0,537.7808989040138,2.7199897834433386,53.77808989040139,0.5439979566886678
25,443.4873426470287,150.34391730036805,270.9690582143092,1159.1883644484137,626.6459731921434,115.91883644484138,125.32919463842869
26,22.780788104510933,1127.7349468919667,0.0,895.2092314509218,168.1923926367084,89.52092314509218,33.63847852734168
27,1.83716011464211,64.22816053612769,0.0,873.2295136820624,39.862190419102305,87.32295136820625,7.972438083820461
28,600.5036113673864,1114.9643811701503,0.0,536.8894021192182,1011.2149623820601,53.68894021192182,202.24299247641204
29,51.46351970533739,1075.145887305205,0.0,678.5727716204003,201.2922063629441,67.85727716204003,40.258441272588826
30,31.59463583048423,610.0058740744923,0.0,491.7369964698013,9.106180508354328,49.17369964698013,1.8212361016708656
31,1131.0953230929729,974.0984747350112,100.44208220331302,246.91735354822742,519.9176808053041,24.691735354822743,103.98353616106084
32,83.76472385927548,1411.6137443030307,0.0,967.3870367443919,176.332338120849,96.7387036744392,35.2664676241698
33,24.394204206182152,86.20731740509154,0.0,875.1121423935857,21.664943516587805,87.51121423935858,4.332988703317561
34,1504.2568785250398,346.1982110654666,1082.845823533321,979.084944955245,164.27969730074028,97.90849449552451,32.85593946014806
35,110.46581719058548,1599.3127992036368,0.0,99.16779407569265,146.81847240952254,9.916779407569265,29.36369448190451
36,37.27514712702601,959.7690117212511,0.0,234.92492684706417,8.024552053139509,23.49249268470642,1.6049104106279017
37,197.7406541557466,1671.947594015848,0.0,287.0323462572269,1420.6582539962396,28.70323462572269,284.13165079924795
38,22.269065966081882,2042.965659559872,0.0,713.4420749542505,239.86725598955462,71.34420749542505,47.973451197910926
39,16.11846516881379,85.95129899164749,0.0,1227.2264158324072,31.83930391046731,122.72264158324072,6.367860782093462
40,1484.5171739521754,513.031621654831,897.2596935997356,1083.07961103598,78.16071335168363,108.307961103598,15.632142670336727
41,126.32436044237926,713.350601625746,303.9172343942498,1497.0488563314136,143.65959645350313,149.70488563314137,28.731919290700628
42,28.464036743212283,268.4883636472829,62.46970565301859,644.8293890126199,5.289231816985549,64.48293890126199,1.0578463633971098
43,527.0980457738424,877.8792658962225,0.0,1350.0443381525288,522.403584657909,135.0044338152529,104.48071693158181
44,225.55500696468408,2402.079061223399,0.0,35.640353217782376,23.783200661877316,3.564035321778238,4.7566401323754635
45,12.699664307661985,1404.4609036169336,0.0,0.0,44.27304024957194,0.0,8.854608049914388
46,941.4232655401663,828.4126876056924,65.93941465746548,896.3232205411887,564.1272147255579,89.63232205411887,112.82544294511159
47,201.16609368554555,751.3557992091071,0.0,1137.5184504557028,76.97490311238471,113.75184504557029,15.394980622476943
48,22.405242668976467,227.75946756718872,0.0,686.4147083838427,28.54812899502218,68.64147083838428,5.709625799004436
49,51.869625814367055,374.3802410775785,0.0,1662.7462811394507,1402.8118659587587,166.27462811394508,280.56237319175176
50,246.3744978913153,1526.1948389958293,0.0,749.090636284476,23.581331280767017,74.9090636284476,4.7162662561534034
51,33.577484288368034,399.0647734892789,0.0,630.8811781329082,17.65716461363227,63.08811781329082,3.531432922726454
52,498.70564384411125,2111.1615390855814,0.0,0.0,1216.7761030041438,0.0,243.35522060082877
53,211.03086881835424,996.464077342682,0.0,1119.7437993568856,84.2258479119763,111.97437993568856,16.84516958239526
54,14.748662160474826,271.6884199016615,0.0,601.8312792563145,37.18917983652959,60.18312792563145,7.437835967305919
55,360.839552681544,132.39837764124331,210.39919740622344,1274.1584418373586,1142.460709680167,127.41584418373587,228.4921419360334
56,193.97277373824474,1430.0213906587987,0.0,630.0468626311463,117.16204307727892,63.00468626311463,23.432408615455785
57,38.16659536017891,1174.6642257363947,0.0,0.0,19.5374300158593,0.0,3.90748600317186
58,1096.2603408323055,528.9389516247386,512.5083721659516,1741.490589553896,581.0098932334251,174.1490589553896,116.20197864668503
59,272.5149633383942,1266.7839870845999,0.0,1102.2569925244632,11.884452005072717,110.22569925244632,2.3768904010145433
60,13.236611401236178,796.2855650568099,0.0,162.66701557708757,34.94617946844623,16.266701557708757,6.989235893689247
61,1392.0214159196148,176.45023298124124,1145.9701121423927,1677.1952191448902,259.48382314516493,167.71952191448904,51.89676462903299
62,19.052092039357575,250.283024109419,913.7865754703633,2230.1930024416324,266.4724322561159,223.01930024416325,53.29448645122318
63,37.30554962464174,279.3990226934168,669.8278249203562,646.2034943555598,9.24583326463111,64.62034943555598,1.8491666529262218
64,1088.5658634326162,385.48768331443773,1318.477711866904,1343.5079961160732,118.60572276095922,134.35079961160733,23.721144552191845
65,278.41228133827667,1816.982692964152,0.0,466.5698676725383,16.464711120751645,46.656986767253834,3.292942224150329
66,38.789460133396474,1168.2755239950638,0.0,0.0,12.768657592305715,0.0,2.5537315184611433
67,1150.9855250798478,488.5252220881697,604.9110267376856,842.194841835754,559.5598062414781,84.2194841835754,111.91196124829563
68,164.49602957067566,63.840494418108165,697.3417604117193,1973.9471015331374,133.37656547307017,197.39471015331375,26.675313094614037
69,22.563475488689665,242.16804758180172,476.60901454417274,1027.5702900527479,22.454946453474204,102.75702900527479,4.4909892906948405
70,252.5612482959108,646.1784224795847,70.3637779457033,1334.1291675234402,1413.2750660450533,133.41291675234402,282.6550132090107
71,46.318791712419156,939.2577810822252,0.0,702.6775095704232,241.6809722774688,70.26775095704232,48.33619445549377
72,4.118256089463518,1459.8520191590394,0.0,0.0,44.68334470382251,0.0,8.936668940764504
73,808.5547811459229,2472.0538952699017,0.0,0.0,854.8203573625264,0.0,170.96407147250528
74,101.9752172184763,1693.7879308089114,0.0,200.73061226173922,187.71221019942158,20.073061226173923,37.542442039884314
75,29.86496160398388,235.12899649043698,0.0,632.7322993699012,19.37261890820472,63.27322993699012,3.8745237816409444
76,674.2915431721943,466.4228118283645,174.15415418522014,1024.2457957728636,976.3839280404803,102.42457957728637,195.27678560809608
77,287.7217546211699,1812.2712872910129,0.0,0.0,3.4564421581366673,0.0,0.6912884316273336
78,43.11375483068293,1547.4424047104744,0.0,0.0,7.530211871513906,0.0,1.5060423743027813
79,1249.4665366983368,453.9709214692467,733.0222883941732,1333.5463374039005,426.6223329677873,133.35463374039006,85.32446659355747
80,252.54249235995513,186.15761573709642,786.7800403990341,1881.3499944286648,34.28997109222604,188.1349994428665,6.857994218445208
81,7.616945040697054,381.453479843321,412.5626583443752,760.2069561123078,43.533320689902745,76.02069561123078,8.70666413798055
82,512.1070499877583,1527.821986042203,0.0,694.002906754457,1151.732195963394,69.4002906754457,230.3464391926788
83,109.47919170022158,1037.7977848727712,0.0,1129.799697658277,172.37466463933043,112.9799697658277,34.474932927866085
84,13.28534709636311,1857.7187004391326,0.0,0.0,37.302364158233395,0.0,7.46047283164668
85,1108.676531676807,401.9671046540441,651.2756004389225,1073.6767097909378,531.8588951059089,107.36767097909379,106.3717790211818
86,198.77484797796882,178.62243892404013,661.4892670939528,1670.7169771300862,83.20558311868388,167.07169771300863,16.641116623736774
87,38.112965574043464,999.2786662223571,0.0,0.0,15.793817088972496,0.0,3.1587634177944994
88,901.9148163135077,1824.267648710621,0.0,0.0,734.7952400323855,0.0,146.9590480064771
89,158.373132084826,874.8389618877306,0.0,1001.6610768489238,126.60290159654426,100.16610768489238,25.320580319308853
90,39.718218089855746,85.98028654367317,0.0,749.2767050374064,12.585284316550805,74.92767050374064,2.5170568633101613
91,1248.8432654619305,732.9022710075925,453.49883118124137,1393.0960704874105,352.8899663384575,139.30960704874107,70.5779932676915
92,41.102436020125566,48.0741147062904,444.47203069407027,1998.1066855965164,251.3555721920886,199.81066855965165,50.271114438417726
93,23.395401066118907,297.03059241881874,169.6670692880645,728.5866334663237,28.556504792785596,72.85866334663238,5.7113009585571195
94,508.38048506948905,1471.4143817446968,0.0,314.5944054938684,941.65993227661,31.45944054938684,188.331986455322
95,116.3145578840572,374.5012277337993,0.0,1486.7390332902828,148.45170624689467,148.6739033290283,29.690341249378935
96,4.021808400109909,1165.4181714297538,0.0,0.0,17.07398445001374,0.0,3.414796890002748
97,805.2940937010253,1226.457520782393,0.0,243.85014511758004,257.6525887072048,24.385014511758005,51.53051774144097
98,208.18053091490975,913.5185019334305,0.0,950.6557467264996,79.83329693687836,95.06557467264997,15.966659387375671
99,18.15841284977877,504.4975732077904,0.0,1165.8782146496546,3.246784962146691,116.58782146496547,0.6493569924293383
100,1103.725188958888,1944.9609716638715,0.0,50.39581416596434,78.53929780964154,5.039581416596434,15.70785956192831
101,221.84464341402304,759.6483813823152,0.0,1867.3310281909348,68.70067957977994,186.7331028190935,13.740135915955989
102,15.270583209012969,876.3864542154914,0.0,701.8305987499714,35.86561865968675,70.18305987499714,7.173123731937351
103,940.3989278249567,580.5721804688932,312.8068009648156,1034.7356751111993,400.5340489003029,103.47356751111994,80.10680978006059
104,164.84456181923525,619.5306306647482,0.0,1622.3731109062737,105.05501190524672,162.23731109062737,21.011002381049344
105,5.9508135276070675,986.9829228209018,0.0,0.0,32.52791263101846,0.0,6.505582526203693
106,217.8631306148144,251.18249574376148,0.0,1190.9074062138536,82.13310757584395,119.09074062138536,16.42662151516879
107,110.00671849255289,1645.1327542787947,0.0,358.6762619411602,84.04644800478448,35.86762619411602,16.809289600956898
108,22.93866777860928,1395.7620648118523,0.0,0.0,23.668970558263894,0.0,4.733794111652779
109,1444.104531011413,798.6518670337668,573.2474374270755,630.5813118493945,120.07818951575496,63.058131184939455,24.015637903150992
110,120.72599672082416,267.52386894547124,420.41326536638724,1296.9638910890787,185.9927674580736,129.69638910890788,37.19855349161472
111,33.31638822496906,912.6596555820538,0.0,46.78429257755272,20.745096918947816,4.678429257755272,4.149019383789564
112,1022.7999797149047,1631.2650924907148,0.0,0.0,547.5567761863998,0.0,109.51135523727997
113,177.27225844948492,362.41623746041114,0.0,1085.4950199302627,146.44971476661243,108.54950199302628,29.289942953322488
114,27.752962398174333,234.97113446480432,0.0,667.5768350471847,26.350714331442788,66.75768350471847,5.270142866288558
115,1044.4386841307262,146.43704900705166,845.7797009171381,1100.1663111578496,543.5541545932815,110.01663111578496,108.71083091865631
116,208.95355013254044,175.35150649057596,868.9340670524757,1472.68588577295,104.36116527749596,147.26858857729502,20.872233055499194
117,15.108373434512023,763.2950278212761,119.99199399398606,31.418456622758868,39.290644395006815,3.141845662275887,7.858128879001363
118,724.7354290811986,649.0695134909865,159.42113813013816,499.8780673883508,957.7524977494625,49.98780673883508,191.5504995498925
119,130.59780133609266,1297.1914795346756,0.0,105.30532516809808,189.18629054798166,10.530532516809808,37.837258109596334
120,31.96126677668872,717.5454541614068,0.0,98.07943650113248,28.358636912764833,9.807943650113248,5.671727382552967
121,544.7128652620377,328.5927932589067,188.88442874002908,1291.1671028588135,1169.8406667008117,129.11671028588134,233.96813334016235
122,282.72151035887066,2393.0104930272105,0.0,0.0,42.294338152034356,0.0,8.458867630406871
123,32.5158994957125,848.7665596732777,0.0,480.3929688003217,26.79140613693511,48.03929688003217,5.358281227387022
124,383.4581472310157,2026.1736707852697,0.0,0.0,1360.320089760205,0.0,272.064017952041
125,78.67994841554346,1224.8686236874696,0.0,859.8176847093937,250.47067549398574,85.98176847093937,50.09413509879715
126,20.713075350230795,437.6057344528581,0.0,521.0903500602353,38.79112434901798,52.10903500602353,7.758224869803596
127,215.14145008216292,363.43009105389433,0.0,1085.0720527401081,1533.320052921785,108.50720527401081,306.664010584357
128,19.81554858579554,1576.83332324036,0.0,145.21032762994378,299.5466274412763,14.521032762994379,59.90932548825526
129,8.383516271898111,944.1404817446471,0.0,0.0,33.37208970944663,0.0,6.674417941889326
130,802.9565236935496,1196.8881210001819,0.0,306.09565009244375,586.2436270727931,30.609565009244378,117.24872541455862
131,157.06609997425673,1687.231214883571,0.0,363.32755259083683,143.858353101807,36.33275525908368,28.771670620361405
132,31.98396706414806,789.0244170956488,0.0,166.87066368038575,20.54455713265981,16.687066368038575,4.108911426531963
133,708.118273645532,1609.997531134511,0.0,332.29504973733833,747.2804750844983,33.22950497373383,149.45609501689967
134,241.98861357609906,1036.1985398661313,0.0,813.3905457647886,79.98944076438812,81.33905457647887,15.997888152877625
135,53.57797665560908,558.881136071894,0.0,406.05528608748307,1.9320862640162915,40.60552860874831,0.38641725280325834
136,285.755328773782,1923.9787038459845,0.0,0.0,1346.4121001783842,0.0,269.28242003567686
137,170.0294702245974,1099.9071313679506,0.0,985.2396473337669,129.91051251846068,98.5239647333767,25.982102503692136
138,7.152911997144628,291.13798972045436,0.0,744.5360782204964,48.3852786462809,74.45360782204965,9.677055729256182
139,217.93699477433148,1841.3067747683415,0.0,0.0,531.1183538859591,0.0,106.22367077719183
140,150.7034974514229,1450.4186044619005,0.0,374.35231150062555,114.69564046503262,37.435231150062556,22.939128093006527
141,5.912892875386337,1580.170168699684,0.0,0.0,3.988065902271696,0.0,0.7976131804543393
142,104.67307347578918,268.5963283584258,0.0,1362.190603739392,446.2787164599401,136.2190603739392,89.25574329198803
143,56.32442520486936,547.8965694027894,0.0,1376.2483762499346,27.777468957623597,137.62483762499346,5.55549379152472
144,20.258459539915656,981.3519945795026,0.0,472.112727409065,11.779017868472124,47.2112727409065,2.3558035736944247
145,492.75029622672093,1432.889261008242,0.0,986.3069995843732,875.1571676228965,98.63069995843733,175.0314335245793
146,259.70683906643825,604.818756071759,0.0,1785.19230667905,39.642461476816436,178.51923066790502,7.928492295363288
147,6.044371950188392,2477.6476971367874,0.0,0.0,24.825804920492548,0.0,4.96516098409851
148,379.969919350109,25.297315095658405,335.67410828694517,1276.7285977692857,374.07810028471073,127.67285977692858,74.81562005694215
149,170.8899718625936,1927.5789695886815,0.0,246.40020178665054,115.09865987558265,24.640020178665054,23.01973197511653
150,16.197480691400745,205.00307648879607,0.0,1486.9819657262215,26.41602086584903,148.69819657262215,5.283204173169807
151,1190.505875280039,50.67157858407995,1080.309002931957,1862.0769096367248,278.83016059297324,186.2076909636725,55.76603211859465
152,73.41469164166003,1126.8020930238467,23.250866967687216,1411.9370224253837,235.2730132032493,141.19370224253836,47.05460264064986
153,19.719188879412027,1037.9816282275808,0.0,0.0,16.95936295600296,0.0,3.391872591200592
154,1096.8635511831444,261.16025988283695,780.8601137411501,1422.0553227374821,315.02160882803105,142.20553227374822,63.004321765606214
155,19.15847131602284,1264.221351361458,0.0,1310.961264490339,154.2208181881934,131.0961264490339,30.84416363763868
156,10.904627273382271,2167.0238475935626,0.0,0.0,0.48710086568449995,0.0,0.09742017313689999
157,574.9606896906527,56.890469743364974,489.322185462755,1824.4434230823651,253.5554787051035,182.44434230823651,50.7110957410207
158,79.79490582156907,798.6676861524359,0.0,1626.5195295055796,143.25794391373827,162.65195295055798,28.651588782747655
159,10.691630278492616,491.4588475640952,0.0,323.8692491427742,7.563262467814377,32.38692491427742,1.5126524935628756
160,67.01149638400005,1451.4259378797974,0.0,0.0,1004.6407165403809,0.0,200.9281433080762
161,62.25654857791194,662.561732586788,0.0,724.1454078779832,231.875059200412,72.41454078779832,46.37501184008241
162,49.16653832385788,803.8444357320409,0.0,0.0,16.328866544826013,0.0,3.265773308965203
163,853.4574809122075,518.8782737136838,291.90633315291325,647.7661541727448,473.1584843987682,64.77661541727448,94.63169687975365
164,155.4504304467755,408.85424659990747,30.729995477442458,721.2746291201944,19.12428731894778,72.12746291201944,3.824857463789556
165,0.5747220986007591,1841.398992338406,0.0,0.0,17.272318652603847,0.0,3.4544637305207697
166,629.8433384167779,1582.7836696062714,0.0,0.0,99.35383724059614,0.0,19.870767448119228
167,19.188871814121228,1099.354217168147,0.0,71.80420115969878,261.79302508762567,7.180420115969878,52.358605017525136
168,26.517143396797834,1715.4345265670286,0.0,0.0,0.3026412466593662,0.0,0.06052824933187324
169,226.9293759782712,586.1736628495335,0.0,425.9199946222868,979.4405700869996,42.591999462228685,195.88811401739994
170,126.89535129502804,2171.53978716252,0.0,0.0,173.08682303373024,0.0,34.61736460674605
171,25.12978407090867,251.50023946579847,0.0,424.2467514243307,24.57190388398265,42.424675142433074,4.914380776796531
172,586.7920094657252,686.8673844700245,0.0,565.4700766250144,949.459881327879,56.54700766250144,189.8919762655758
173,189.1732629151107,1616.0358600962,0.0,0.0,304.201076401681,0.0,60.8402152803362
174,166.9120581966523,1637.0441772070749,0.0,0.0,197.6232422534843,0.0,39.524648450696866
175,182.05082412813104,997.512207096035,0.0,29.30022926842537,182.48447632200558,2.930022926842537,36.49689526440112
176,80.1478678891291,1971.9325590206372,0.0,0.0,284.38743256100753,0.0,56.87748651220151
177,224.67177381863368,1424.3025426975032,0.0,0.0,139.86352663150294,0.0,27.972705326300588
178,208.042747136242,418.5576459192739,0.0,650.9924091253728,156.4925533138946,65.09924091253728,31.298510662778924
179,52.95806177376363,1403.0141536546753,0.0,0.0,311.577238676373,0.0,62.3154477352746
180,73.83001989083984,1062.116934663038,0.0,0.0,290.7052805592968,0.0,58.14105611185936
181,244.57048206775016,654.1208001373031,0.0,442.57654860439254,119.96481838238645,44.25765486043926,23.99296367647729
