Time,P_load,P_production,P_charge,P_discharge,P_grid,P_waste,Battery_SoC,Total_Supply,Cost
0,1691.6139538965294,32.768798227192065,16.769008912117556,1140.4687352708713,591.3996464770844,15.999789315074509,65.43715291822605,1691.6139538965294,59.13996464770844
1,1804.0070813212646,1570.638033139306,1183.5531716932217,65.43715291822605,558.2886143557282,387.08486144608423,1120.9314524286538,1804.0070813212646,55.828861435572826
2,1403.7166481431518,214.57234100955762,52.25129444844705,666.6879996233971,718.1117540524775,162.32104656111056,468.79334044583925,1403.7166481431518,71.81117540524775
3,812.247706565151,32.62815960819124,11.825986360085752,468.79334044583925,355.068046781518,20.80217324810549,0.0,812.247706565151,35.5068046781518
4,1296.4650625500701,1561.819991727954,1010.5013489423027,0.0,285.96371360776743,551.3186427856513,959.9762814951875,1296.4650625500701,28.596371360776743
5,1637.0273081321116,235.21809027887866,83.50727642415481,857.8459953283401,738.5663361460337,151.71081385472385,136.3124095419871,1637.0273081321116,73.85663361460337
6,866.712592975416,33.3876081507957,25.311927738569086,136.3124095419871,711.9038761719592,8.075680412226614,16.871994007325497,866.712592975416,71.19038761719592
7,1497.2144322479717,1562.8747813704606,1480.7781607347397,16.871994007325497,0.4078772062728149,82.09662063572091,1405.8512530134064,1497.2144322479717,0.04078772062728149
8,1460.3354838748983,230.6332712994518,49.58883213156924,1039.8038707818478,422.93297450057366,181.04443916788256,358.4302532417155,1460.3354838748983,42.293297450057366
9,1692.6807896115859,33.795460145898076,17.62664172098959,358.4302532417155,1334.5454073109665,16.168818424908487,0.0,1692.6807896115859,133.45454073109667
10,1932.0384015155141,1536.4769125840057,1536.4769125840057,0.0,395.5614889315084,0.0,1459.6530669548054,1932.0384015155141,39.55614889315084
11,2115.6394260098464,243.82517376172913,209.77086417879,529.8502368193326,1402.5108368526903,34.05430958293914,1101.1982965358845,2115.6394260098464,140.25108368526904
12,1625.0851337469337,17.551699651302876,10.527656234561416,1101.1982965358845,568.4190958032821,7.02404341674146,0.0,1625.0851337469337,56.841909580328206
13,1437.1028584732198,1156.401044734278,894.8887755229521,0.0,542.2140829502678,261.51226921132593,850.1443367468045,1437.1028584732198,54.22140829502678
14,2269.0470555724028,228.77684152864092,133.0220183225679,850.1443367468045,1328.3879173403707,95.75482320607301,81.6264786302919,2269.0470555724028,132.83879173403707
15,847.9876387542463,27.579233186061657,15.147819391222415,68.72937459772558,767.5469134951845,12.431413794839242,23.670196949084158,847.9876387542463,76.75469134951845
16,1592.0300211759547,494.7244700591997,199.08108619889762,23.670196949084158,1370.4622478754272,295.64338386030204,187.88123204952726,1592.0300211759547,137.04622478754274
17,1780.2544514768483,105.02892066981559,86.00788368115008,187.88123204952726,1515.7593973486473,19.021036988665514,71.81900359974901,1780.2544514768483,151.57593973486473
18,813.3182453494848,14.879565890287214,3.589048161114087,71.81900359974901,741.5011437686092,11.290517729173127,0.0,813.3182453494848,74.15011437686091
19,1564.0861015917083,792.9486616504477,132.97452715321964,0.0,1431.1115744384886,659.9741344972281,126.32580079555865,1564.0861015917083,143.11115744384887
20,2152.0082970612525,183.92718592927807,133.78695900373026,126.32580079555865,1898.2118273017416,50.14022692554781,120.44888469588275,2152.0082970612525,189.82118273017417
21,1037.3715417415222,22.445923592531557,5.296287849250796,120.44888469588275,917.6488134311827,17.14963574328076,0.0,1037.3715417415222,91.76488134311828
22,1266.970834840533,267.8462498870699,126.33254412377667,0.0,1140.6382907167563,141.51370576329325,120.01591691758783,1266.970834840533,114.06382907167563
23,1949.1436151765354,29.407535233072366,29.407535233072366,120.01591691758783,1805.7209588717546,0.0,21.620531265229914,1949.1436151765354,180.57209588717546
24,978.801975560037,19.28155466501302,7.132811733672557,21.620531265229914,951.1296591243961,12.148742931340461,5.638248448818931,978.801975560037,95.11296591243962
25,1302.0150858837633,1070.1333158391722,216.0232853535932,5.638248448818931,1080.635464503792,854.1100304855789,204.92537116755463,1302.0150858837633,108.0635464503792
26,1966.55743099829,190.97318074121932,67.65536538611957,204.92537116755463,1704.2229630029938,123.31781535509975,53.487051265889676,1966.5574309982903,170.4222963002994
27,934.2462661913837,41.699350533744415,18.229168734047143,53.487051265889676,865.2043987547414,23.470181799697272,14.502602335982175,934.2462661913837,86.52043987547415
28,1596.1055642308609,1611.7185737494465,1581.6078208631322,14.502602335982175,0.7202711485456348,30.11075288631423,1501.764134960187,1596.1055642308609,0.07202711485456348
29,1699.961364560345,252.7557260682815,21.93323465405062,1269.0388133224865,472.44125724993205,230.82249141423088,186.77037806839144,1699.961364560345,47.24412572499321
30,1071.242576840569,40.70081633883856,21.042005370445974,186.77037806839144,872.7687123051512,19.658810968392583,10.159885203587294,1071.242576840569,87.27687123051513
31,1172.310904546488,1651.013003898277,852.8945703203576,0.0,319.4163342261304,798.1184335779194,820.4097270079269,1172.310904546488,31.94163342261304
32,2308.420093832271,260.09706198012447,136.00851071383636,820.4097270079269,1393.0223424609042,124.0885512662881,86.02862586193783,2308.420093832271,139.30223424609042
33,957.0090939284227,46.05914772276996,17.09731527825599,86.02862586193783,858.1845840813257,28.961832444513966,11.714627100556982,957.0090939284227,85.81845840813259
34,1307.9732454674381,1668.5365758257801,1021.6861995865511,11.714627100556982,275.1581501353578,646.850376239229,969.9853302861416,1307.9732454674381,27.515815013535782
35,1618.5149533191475,257.284289600108,165.35976477903196,969.9853302861416,531.6691247682811,91.92452482107606,106.03991705133615,1618.5149533191475,53.16691247682812
36,1146.7054879822526,45.29969918016552,23.825871134549512,106.03991705133615,1022.1416956489338,21.473828045616006,17.053529311962222,1146.7054879822526,102.21416956489338
37,1875.3825605722823,1618.3989081519862,1592.6651077931988,17.053529311962222,266.5165999327194,25.733800358787448,1512.134298229225,1875.3825605722823,26.651659993271938
38,2654.259451536129,262.1363219556365,243.53973943208484,928.6409987542821,1528.510763287476,18.59658252355166,765.9802098957242,2654.259451536129,152.8510763287476
39,1308.8801498744722,47.9577690792811,31.051095791732436,765.9802098957242,550.1478546818017,16.906673287548664,0.0,1308.8801498744722,55.01478546818018
40,1570.4596516080694,1562.677887303859,1562.677887303859,0.0,7.7817643042103555,0.0,1484.543992938666,1570.4596516080694,0.7781764304210356
41,2174.7319278758723,269.9839568958824,92.06288167842685,1051.0639539010904,1084.1582899914097,177.92107521745555,465.62062116360244,2174.7319278758723,108.41582899914097
42,899.8933344775386,33.75326856019783,18.22622841075567,465.62062116360244,439.32751596136063,15.527040149442161,0.0,899.8933344775386,43.932751596136065
43,2184.02964075394,1049.5016304317514,830.9188736847966,0.0,1353.1107670691433,218.58275674695483,789.3729300005567,2184.02964075394,135.31107670691435
44,2317.6154613800113,249.3382076265614,80.06423867999801,423.04615273918404,1835.6573775977886,169.2739689465634,420.1222170210979,2317.6154613800113,183.56573775977887
45,855.4664898546225,56.972704557233925,29.067857984097365,420.1222170210979,427.28252570048215,27.90484657313656,5.502769452203154,855.4664898546225,42.72825257004822
46,1683.3152737665964,1505.5504802657242,1074.8337424677757,5.502769452203154,603.2539003192278,430.71673779794855,1020.8024358995341,1683.3152737665964,60.32539003192278
47,1851.3064597043547,278.14099679793026,214.9261917214139,1020.8024358995341,666.6179538783833,63.21480507651637,150.45343814063062,1851.3064597043547,66.66179538783834
48,902.786202572672,50.953371663998645,23.867788699276545,150.45343814063062,735.9876476397964,27.0855829647221,14.75579725691108,902.786202572672,73.59876476397964
49,2018.4075101631502,1454.6814917731258,1305.8096300187192,14.75579725691108,698.5798727503654,148.8718617544066,1239.7425276095248,2018.4075101631502,69.85798727503655
50,2198.975733330514,269.9558291720823,151.5428445202352,1132.0851169630337,971.9520276953967,118.4129846518471,192.03968573213388,2198.975733330514,97.19520276953968
51,1009.9927129477231,51.2346489020003,23.208998340066586,192.03968573213388,804.3460131621293,28.025650561933716,11.94119654242462,1009.9927129477231,80.43460131621293
52,1694.6687065535127,1715.4817468482552,1275.210976583004,11.94119654242462,408.1135932552054,440.27077026525126,1210.8219437253051,1694.6687065535127,40.81135932552054
53,2066.3846728324334,295.25671673033054,229.24464764678237,1210.8219437253051,686.8591786466111,66.01206908354817,154.0549445420586,2066.3846728324334,68.6859178646611
54,859.9352781628929,51.93784199700442,46.22508676523347,154.0549445420586,667.3579940827038,5.712755231770949,35.80567745107396,859.9352781628929,66.73579940827038
55,1399.9369005965398,1503.3002623617108,1264.7289970531604,35.80567745107396,101.19250996485925,238.57126530855044,1199.608037860972,1399.9369005965398,10.119250996485926
56,1988.567183757005,311.13481681552366,155.3652565928775,1084.7919911545378,802.6495355673167,155.76956022264616,205.3187251457448,1988.567183757005,80.26495355673167
57,1039.407100265264,57.70402537603821,28.773261265047942,0.0,1010.6338390002161,28.930764110990268,232.65332334754032,1039.407100265264,101.06338390002162
58,2243.9825935973977,1677.2702340657306,1660.4707272823334,232.65332334754032,362.49120913490106,16.79950678339719,1565.2022791630827,2243.9825935973977,36.24912091349011
59,2305.701780254833,284.3994153434669,98.8440243935593,549.8010655391313,1684.546743599099,185.5553909499076,1080.3661386115625,2305.701780254833,168.45467435990992
60,919.138302381057,48.182790869682414,23.674738817845626,844.0561869526767,93.61018595816847,24.50805205183679,214.37694369622443,919.138302381057,9.361018595816848
61,1844.8229404770693,1651.5052390647797,1640.8077291781167,214.37694369622443,0.3571147875393308,10.697509886663056,1547.4843456825672,1844.8229404770693,0.03571147875393308
62,2467.96187534558,285.5245242954735,170.9379890227277,1228.0827880439242,1130.3452376811247,114.5865352727458,417.156710997396,2467.96187534558,113.03452376811248
63,911.6325659143057,46.55138288927285,40.752907801874,417.156710997396,474.58078266490554,5.798475087398849,16.759646043496275,911.6325659143057,47.45807826649056
64,1709.721295264789,1207.1715861935754,779.0751559657239,16.759646043496275,914.7244755577436,428.09643022785156,739.2393115335693,1709.721295264789,91.47244755577437
65,2192.7034259884826,294.8769924590283,125.55798649742708,669.3545306562628,1431.2586353676058,169.31900596160125,153.93568222584838,2192.7034259884826,143.1258635367606
66,926.9212380494486,51.55811772570219,41.75629355265732,153.93568222584838,738.9260463822353,9.80182417304487,31.566600863137694,926.9212380494486,73.89260463822353
67,1306.2938028195151,1710.5453313213259,1257.325823056124,31.566600863137694,18.979708943410515,453.21950826520197,1192.7981318578893,1306.2938028195151,1.8979708943410516
68,2034.59557123034,297.87259504374583,173.17600919787847,1192.7981318578893,728.2613367674667,124.69658584586736,101.73835969283232,2034.59557123034,72.82613367674666
69,1257.6299352554595,45.01842194216387,13.012551245811864,101.73835969283232,1147.9659423014568,32.005870696352005,7.007273173372198,1257.6299352554595,114.79659423014569
70,1947.9986688790457,1665.836314340964,1660.3340699080097,7.007273173372198,281.0076894563324,5.502244432954285,1576.9485625613788,1947.9986688790457,28.10076894563324
71,1594.972401598537,287.999763989888,149.02961645648807,995.0001125461351,500.6926782232206,138.9701475333999,671.1581586727948,1594.972401598537,50.06926782232206
72,1027.3241102971247,48.80160079328603,44.88270435603728,570.5860331485055,440.3846744500072,3.9188964372487476,113.17985081260338,1027.3241102971247,44.03846744500072
73,1447.0085916352796,1663.3751385084493,1301.0718488355308,113.17985081260338,38.41588452777569,362.3032896729185,1230.0614221404594,1447.0085916352796,3.841588452777569
74,1809.829146530205,289.6874274178979,55.74766879804058,1230.0614221404594,585.523126698728,233.9397586198573,0.0,1809.829146530205,58.552312669872805
75,856.1048460358163,49.2375805121886,36.2037293337727,0.0,819.9011167020436,13.033851178415901,34.393542867084065,856.1048460358163,81.99011167020437
76,1467.3474670098099,1650.6754712126747,746.4580674590566,34.393542867084065,688.2155338270235,904.2174037536181,707.3249776194151,1467.3474670098099,68.82155338270235
77,1488.9830702528545,291.1781967793066,182.56841846841743,707.3249776194151,634.4559230459928,108.60977831088914,136.2123671439747,1488.9830702528545,63.44559230459928
78,745.9314105709524,50.643966702196835,41.26917421008467,136.2123671439747,575.2604875740917,9.374792492112164,32.03664354463439,745.9314105709523,57.52604875740917
79,1764.8187127996848,1676.088869666124,1031.4290622330852,32.03664354463439,702.9548391991968,644.6598074330388,978.1714699875027,1764.8187127996848,70.29548391991969
80,2058.1997293789063,286.8324634521812,264.303516480023,978.1714699875027,864.6333164107557,22.528946972158167,199.60563170931118,2058.1997293789063,86.46333164107557
81,1122.5877619634628,51.1502657305998,34.18257869214082,199.60563170931118,898.7798331474763,16.967687038458976,21.967890193885808,1122.5877619634628,89.87798331474764
82,2145.4337934945497,1663.8392459511522,1663.58017875716,21.967890193885808,460.98411905319836,0.2590671939922231,1579.2449650722551,2145.4337934945497,46.098411905319836
83,2115.7075932874095,281.853856339552,139.40698453741683,1481.637936496618,568.7445690782056,142.44687180213518,152.06271986004526,2115.7075932874095,56.87445690782056
84,730.5293750919028,50.587711254596506,31.871329267984137,152.06271986004526,554.1984619568757,18.71638198661237,22.274461759319394,730.5293750919028,55.41984619568757
85,1455.5454592122796,1640.5354267827158,1153.6267155228518,22.274461759319394,280.7580050180745,486.90871125986405,1094.7730396541135,1455.5454592122796,28.075800501807453
86,1840.4082941079243,281.9804310966527,191.29735273833828,1094.7730396541135,609.0765536981783,90.68307835831442,124.11285143541545,1840.4082941079243,60.90765536981783
87,911.7130964648571,53.90678266301596,17.259036688968276,124.11285143541545,776.5468509122442,36.64774597404768,9.86382951581379,911.7130964648571,77.65468509122442
88,1379.6184891286136,1636.7100563458932,883.2543780727857,9.86382951581379,486.99347301580485,753.4556782731075,838.5725102472614,1379.6184891286136,48.69934730158049
89,1832.758090642268,284.97603368137027,113.72130996099865,838.5725102472614,922.3928959463709,171.2547237203716,63.89984918677703,1832.758090642268,92.2392895946371
90,830.9579772538959,52.30350240640655,11.067052783837525,63.89984918677703,759.1860677426203,41.236449622569026,7.150550187446854,830.9579772538959,75.91860677426203
91,2089.3532279446235,1601.733231800388,1417.3390450961679,7.150550187446854,665.2211601703812,184.39418670422015,1346.0957480946518,2089.3532279446235,66.52211601703812
92,2043.7770945674922,292.45800821221417,148.3574443904083,1266.001430531871,692.7182911718066,144.10056382180588,154.40223549514917,2043.7770945674922,69.27182911718067
93,1010.7656962642016,51.9519058589045,44.49120811145034,154.40223549514917,819.5923644323595,7.460697747454162,34.1402142587647,1010.7656962642016,81.95923644323597
94,1712.4380681513303,1450.040417346099,923.4027316092138,34.1402142587647,756.60213299629,526.6376857368853,875.4357416467128,1712.4380681513303,75.660213299629
95,1842.5151996373922,264.76626413095187,238.64427478137583,875.4357416467128,772.2069702916392,26.12198934957604,180.63649569248014,1842.5151996373922,77.22069702916393
96,864.178656659869,21.095792850123647,8.727694128736257,180.63649569248014,683.8462916232767,12.36809872138739,0.0,864.178656659869,68.38462916232767
97,1408.9847898608534,1062.9466824082301,370.61118774147974,0.0,1038.3736021193736,692.3354946667504,352.08062835440575,1408.9847898608532,103.83736021193737
98,1818.4983235632585,288.0138278517881,135.16120648936396,134.226223311579,1555.8222049278945,152.85262136242414,339.19301313869204,1818.4983235632585,155.58222049278947
99,1645.1509091970556,21.40519781192546,21.332209666334318,339.19301313869204,1301.585337048964,0.0729881455911432,2.4133353336127925,1645.1509091970556,130.1585337048964
100,1898.1087372466422,1182.2644867685297,1027.787125462975,2.4133353336127925,868.0289432167351,154.47736130555472,976.2707515406886,1898.1087372466422,86.80289432167352
101,2588.9969905041344,290.545322993803,231.71767887767444,976.2707515406886,1429.8220976628058,58.82764411612854,168.74912380007027,2588.9969905041344,142.9822097662806
102,1534.3977302546882,51.13620186869972,37.57082282957036,119.49081008655627,1383.3106378428895,13.565379039129361,78.66160539705024,1534.3977302546882,138.33106378428894
103,1586.2792465566479,1340.9329767252596,514.4571383517665,78.66160539705024,997.0935830776837,826.475838373493,484.59419693959654,1586.2792465566479,99.70935830776837
104,2210.9272100377843,269.89957372448197,115.65306988890248,484.59419693959654,1634.9096530562651,154.2465038355795,84.36545866079433,2210.9272100377843,163.49096530562653
105,754.1531278209541,38.47872615862553,20.06308815501444,84.36545866079433,653.942853938185,18.415638003611086,14.619646449327163,754.1531278209541,65.39428539381849
106,1429.530777170427,299.99623819065835,231.7207548918549,14.619646449327163,1183.9213581517113,68.27548329880344,219.36526207098177,1429.530777170427,118.39213581517113
107,1921.552378506015,194.05316649733737,119.52237521350762,219.36526207098177,1593.6330043250746,74.53079128382976,102.00071634383315,1921.552378506015,159.36330043250746
108,798.4086627599752,46.60763833687317,19.069218072937517,102.00071634383315,682.4387641603962,27.538420263935656,12.74729841435206,798.4086627599752,68.24387641603963
109,1389.300585531473,1564.182720527168,1363.1518078178308,12.74729841435206,14.038844220007832,201.03091270933714,1294.3233069840787,1389.300585531473,1.4038844220007833
110,1551.1115665872765,306.71876417889774,160.66766718678284,634.4758418995465,787.6918495959245,146.0510969921149,779.0882835488418,1551.1115665872765,78.76918495959245
111,913.8109653805038,54.061485143916876,48.77441556148357,779.0882835488418,124.90268044762058,5.287069582433304,5.331048280838786,913.8109653805038,12.49026804476206
112,1507.3879673330632,1570.3567559013045,1287.935233952831,5.331048280838786,214.38823751343557,282.4215219484736,1223.2578907667241,1507.3879673330632,21.43882375134356
113,1429.7904455176533,323.72197321609735,323.5090229089433,1130.922230809346,31.905303339831335,0.21295030715407393,340.14700904669803,1429.7904455176533,3.1905303339831335
114,890.7994127887488,54.10367672961712,28.308788027431675,340.14700904669803,539.350966166954,25.794888702185446,8.99087446570752,890.7994127887488,53.935096616695404
115,1239.2815077145488,1587.9928387240077,1224.1441251954545,8.99087446570752,6.596051776672084,363.84871352855316,1162.463715016434,1239.2815077145488,0.6596051776672085
116,1639.2698169389973,313.3147154100364,306.86537594127105,781.4896093319526,589.9893121323714,6.449339468765345,631.365180758586,1639.2698169389973,58.99893121323714
117,756.5487330529711,54.39901782951884,46.33981729148997,631.365180758586,110.41199404082442,8.059200538028868,10.793080071200393,756.5487330529711,11.041199404082443
118,1116.494105204788,1682.487926830661,953.7949515891521,10.793080071200393,152.4457275479955,728.692975241509,905.5371471638418,1116.494105204788,15.244572754799549
119,1337.63723072604,319.7840918840743,174.32091244668118,905.5371471638418,303.0560284737089,145.46317943739314,117.94501697361852,1337.63723072604,30.305602847370892
120,779.747617954469,60.319903689453554,56.2105977549706,117.94501697361852,611.4892540745608,4.109305934482954,47.19243539492636,779.747617954469,61.14892540745608
121,1603.3302564547748,1714.5535319628493,1148.7535020033652,47.19243539492636,409.7439408262296,565.8000299594842,1088.8320145139903,1603.3302564547748,40.974394082622965
122,2151.0034157270857,325.015848510905,291.5883931529968,1088.8320145139903,825.0246087857981,33.42745535790823,219.70202536303168,2151.0034157270857,82.50246087857983
123,1286.7212004899354,59.30730563264761,59.307302604590234,7.499945893604128,1220.2889492864213,3.0280573781737985e-06,268.14928294938807,1286.7212004899354,122.02889492864213
124,1918.949773194583,1743.7782369912206,1396.6436512720893,268.14928294938807,267.564303120575,347.13458571913134,1312.6983485532542,1918.949773194583,26.756430312057503
125,2023.4428772124897,329.1506239095292,79.88445218897637,1171.8373206268964,830.3129704279618,249.26617172055285,155.07560905183823,2023.4428772124897,83.03129704279618
126,936.8157977904505,59.50419969924877,49.23421177208286,155.07560905183823,740.2597574191213,10.269987927165914,38.610627022855624,936.8157977904505,74.02597574191213
127,1430.3306392413078,1748.4615030039479,1295.931548419371,38.610627022855624,97.71899515022392,452.5299545845769,1229.1028327340416,1430.3306392413078,9.771899515022392
128,1643.2019847082856,319.3621760270719,146.09116175816368,587.3972782859826,939.0834085784385,173.2710142689082,749.5765118927366,1643.2019847082856,93.90834085784385
129,841.673757830778,41.755605981344736,6.025757622485107,749.5765118927366,123.55031391019315,35.72984835885963,0.0,841.673757830778,12.355031391019317
130,1443.1393650426164,1389.2001507663426,284.50802881637685,0.0,1158.6313362262395,1104.692121949966,270.282627375558,1443.1393650426162,115.86313362262395
131,1966.1972067302293,300.92445307606374,172.61145951993998,270.282627375558,1536.8172512035092,128.31299355612376,149.7554851031241,1966.1972067302293,153.68172512035093
132,916.443859921252,52.52852419680787,29.143675106569773,149.7554851031241,745.0324739667144,23.3848490902381,19.804623714234737,916.443859921252,74.50324739667144
133,1861.7927043151237,1455.3987487300303,1452.6987077465612,19.804623714234737,390.27960404003943,2.70004098346908,1379.0214237426944,1861.7927043151237,39.02796040400395
134,1797.7791586376134,321.9780543404872,226.04700870699506,1379.0214237426944,261.66179737505877,95.93104563349212,142.16458333781907,1797.7791586376134,26.166179737505878
135,936.9923653557823,55.51006291962537,20.049155397102293,142.16458333781907,781.886855787752,35.46090752252307,11.564351135783,936.9923653557823,78.1886855787752
136,1252.952508503015,1632.1674289521663,1146.1676740541468,11.564351135783,95.79870086987444,485.99975489801955,1088.2506402916613,1252.952508503015,9.579870086987444
137,2030.15142213332,299.93998274305807,48.97625722189199,1088.2506402916613,947.3370566343499,250.96372552116608,0.0,2030.15142213332,94.73370566343499
138,1021.117168454928,55.53819064342553,20.50084692020184,0.0,1000.6163215347261,35.037343723223685,19.47580457419175,1021.117168454928,100.06163215347262
139,1190.4778265577318,749.0553486602905,264.4412936902575,19.47580457419175,907.5345185219921,484.614054970033,250.19418665973453,1190.4778265577318,90.75345185219922
140,1752.249985739431,265.3991379164555,131.52469046557624,250.19418665973453,1383.040817947107,133.87444745087927,111.780340854943,1752.249985739431,138.3040817947107
141,869.4804701520671,9.900958777658033,9.316377994392276,111.780340854943,753.972768345479,0.584580783265757,2.96738326020197,869.4804701520671,75.39727683454791
142,1617.3571156798964,550.9517899357293,311.49706935385063,2.96738326020197,1303.041032228854,239.45472058187863,295.7660378198317,1617.3571156798964,130.3041032228854
143,1896.7501171825845,84.10189416249295,46.641783221999034,295.7660378198317,1569.1305980317454,37.46011094049392,28.74306049143422,1896.7501171825845,156.91305980317455
144,1404.3971222595924,32.03747740838778,20.554761859504676,28.74306049143422,1356.5364529332253,11.482715548883103,18.014231109085532,1404.3971222595924,135.65364529332254
145,2347.551797542203,1367.9074638496174,944.3257635225613,18.014231109085532,1386.1125144660105,423.5817003270562,896.1613579196392,2347.551797542203,138.61125144660105
146,2359.770124947221,299.3493005432547,192.0021376402444,753.7795020359697,1451.6774603728054,107.34716290301029,285.1112812715875,2359.770124947221,145.16774603728055
147,997.804563517962,30.87017687068094,13.938631843931178,285.1112812715875,713.0102144660227,16.93154502674976,0.0,997.8045635179619,71.30102144660228
148,1300.7610471101611,754.0480196348198,582.3833218638772,0.0,718.377725246284,171.66469777094255,553.2641557706833,1300.7610471101611,71.83777252462839
149,2077.600222895898,285.98863173817625,214.0551034100062,553.2641557706833,1337.9441715037426,71.93352832817004,174.23318214631195,2077.600222895898,133.79441715037427
150,1681.7348883905777,42.613501557249776,26.181064561586386,174.23318214631195,1490.032300789995,16.43243699566339,15.70184385212221,1681.7348883905777,149.0032300789995
151,1910.2149092916009,1469.3360358730122,855.7708531439029,15.70184385212221,1039.527304488182,613.5651827291093,812.1558976523854,1910.2149092916009,103.9527304488182
152,2482.399010798038,308.6877048449093,101.5846966131388,812.1558976523854,1609.266211415133,207.1030082317705,53.760414537619454,2482.399010798038,160.92662114151332
153,860.2462224702596,36.678551835414986,8.03139911677776,53.760414537619454,801.1424295427433,28.647152718637226,4.800333658958891,860.2462224702596,80.11424295427435
154,1670.1575696261773,1411.8851600111755,921.8051775039389,4.800333658958891,743.7920751462274,490.07998250723654,875.4622694887968,1670.1575696261773,74.37920751462273
155,2511.971548283724,173.37928950421622,44.4233503360344,139.1057476700556,2335.397737661137,128.95593916818183,771.2373494974446,2511.971548283724,233.5397737661137
156,1839.237211769469,11.391728139066771,4.026877013179735,771.2373494974446,1102.534852733717,7.364851125887036,0.0,1839.237211769469,110.2534852733717
157,1878.4893693385618,828.5161683957562,826.5234771621159,0.0,1051.9658921764458,1.9926912336402438,785.1973033040101,1878.4893693385616,105.19658921764459
158,2385.2538313503937,223.05284973530735,135.62421332132726,785.1973033040101,1503.6921798902567,87.42863641398009,87.51682879715509,2385.2538313503937,150.36921798902569
159,790.7551543286646,18.254892746306993,10.920019979749409,87.51682879715509,696.6941469916179,7.334872766557584,5.767870096701131,790.7551543286646,69.66941469916179
160,1234.627909178778,1071.652212924381,833.110192912916,5.767870096701131,396.03823967399603,238.54202001146507,791.1511111569175,1234.627909178778,39.603823967399606
161,1353.5790538354318,294.13160777832394,207.61813223736976,791.1511111569175,394.3673659989904,86.51347554095418,155.59769345934762,1353.5790538354318,39.43673659989904
162,752.9431159502234,65.49540486868389,56.30924619158903,155.59769345934762,548.8160609722541,9.18615867709486,45.30443159467549,752.9431159502234,54.881606097225415
163,1140.7005142007445,1326.6159653109758,768.2211192394564,45.30443159467549,329.44018494634633,558.3948460715194,727.4256195093427,1140.7005142007445,32.94401849463463
164,1109.6861633901065,174.57471776572328,118.97138787371738,727.4256195093427,299.6604369825135,55.6033298920059,74.73725955848715,1109.6861633901065,29.96604369825135
165,677.8811018322214,17.847040751204606,6.458752976612502,74.73725955848715,600.4219522750461,11.388287774592104,2.202275351019381,677.8811018322215,60.042195227504614
166,1009.1973617828987,729.197175657374,406.66256643636757,2.202275351019381,600.4426337630628,322.53460922100646,386.2135288855482,1009.1973617828987,60.044263376306276
167,1116.1907074694384,280.9818969017469,153.90055416908854,386.2135288855482,595.387300859079,127.08134273265836,125.87849862455255,1116.1907074694384,59.5387300859079
168,761.2926912279875,26.8197846434572,4.602571742225012,125.87849862455255,637.1055457924375,22.217212901232188,0.0,761.2926912279875,63.710554579243755
169,982.7849743293435,1206.3699460652708,670.0365779973902,0.0,312.74839633195336,536.3333680678807,636.5347490975206,982.7849743293435,31.274839633195338
170,1126.039087696237,299.9821743287583,221.75475272183382,636.5347490975206,299.57632333175854,78.22742160692445,177.16518618587259,1126.039087696237,29.957632333175855
171,663.1719789168392,49.70168795489132,28.601811880820996,177.16518618587259,466.2632401594392,21.099876074070323,17.847237803312964,663.1719789168392,46.62632401594392
172,1217.9940918715376,1536.2518907936042,781.0193166548546,17.847237803312964,420.0198993035357,755.2325741387496,741.0290225166743,1217.9940918715376,42.001989930353574
173,1231.6402716281648,493.37433931679175,267.128668930864,741.0290225166743,260.5340313064602,226.24567038592772,214.77070798344323,1231.6402716281648,26.053403130646018
174,725.1251183061692,364.5353004501366,180.983310599113,214.77070798344323,340.1096351227851,183.55198985102362,160.63042359634454,725.1251183061692,34.010963512278515
175,976.9368260096586,364.5353004501366,211.05340367829086,160.63042359634454,613.2845199148404,153.48189677184575,192.04650067351608,976.9368260096586,61.328451991484044
176,1096.9628930466183,364.5353004501366,253.62652356864194,192.04650067351608,660.8921938381361,110.90877688149467,230.83748682844586,1096.9628930466183,66.08921938381361
177,628.397139578673,364.5353004501366,320.07549107060413,230.83748682844586,89.02603602104523,44.45980937953249,291.9223751050505,628.397139578673,8.902603602104524
178,1048.622172748683,364.5353004501366,172.60202366286924,291.9223751050505,598.6938927360158,191.93327678726737,148.60758694788098,1048.622172748683,59.86938927360158
179,1319.2956850212097,364.5353004501366,78.12561187614561,148.60758694788098,1099.9928655445772,286.409688573991,66.397879337713,1319.2956850212097,109.99928655445773
180,764.2985324130126,364.5353004501366,345.49861854887286,66.397879337713,355.7219284933124,19.036681901263762,324.7290623931285,764.2985324130126,35.572192849331245
181,1063.9913087348305,364.5353004501366,356.591094466601,324.7290623931285,398.9076049947573,7.944205983535596,321.6705364594221,1063.9913087348305,39.89076049947573
